0.8,1200MHz,200,200,1808409
0.8,1200MHz,300,300,8051693
0.9,1200MHz,200,200,1518958
0.9,1200MHz,300,300,7162358
1.0,1200MHz,200,200,1382222
1.0,1200MHz,300,300,6405814
1.1,1200MHz,200,200,1232193
1.1,1200MHz,300,300,5756376
1.2,1200MHz,200,200,1089210
1.2,1200MHz,300,300,5232475
1.3,1200MHz,200,200,1023059
1.3,1200MHz,300,300,4817239
1.4,1200MHz,200,200,933591
1.4,1200MHz,300,300,4460792
1.5,1200MHz,200,200,867515
1.5,1200MHz,300,300,4165256
1.6,1200MHz,200,200,815509
1.6,1200MHz,300,300,3863003
1.7,1200MHz,200,200,768769
1.7,1200MHz,300,300,3645979
1.8,1200MHz,200,200,734460
1.8,1200MHz,300,300,3453341
1.9,1200MHz,200,200,680631
1.9,1200MHz,300,300,3231961
2.0,1200MHz,200,200,651817
2.0,1200MHz,300,300,3018915
0.8,1300MHz,200,200,1658525
0.8,1300MHz,300,300,8065548
0.9,1300MHz,200,200,1511114
0.9,1300MHz,300,300,7077943
1.0,1300MHz,200,200,1322059
1.0,1300MHz,300,300,6275537
1.1,1300MHz,200,200,1168432
1.1,1300MHz,300,300,5705333
1.2,1300MHz,200,200,1094377
1.2,1300MHz,300,300,5098234
1.3,1300MHz,200,200,1015994
1.3,1300MHz,300,300,4787277
1.4,1300MHz,200,200,886088
1.4,1300MHz,300,300,4400334
1.5,1300MHz,200,200,864933
1.5,1300MHz,300,300,4086398
1.6,1300MHz,200,200,830698
1.6,1300MHz,300,300,3841724
1.7,1300MHz,200,200,771473
1.7,1300MHz,300,300,3609357
1.8,1300MHz,200,200,726004
1.8,1300MHz,300,300,3410182
1.9,1300MHz,200,200,687052
1.9,1300MHz,300,300,3251567
2.0,1300MHz,200,200,659950
2.0,1300MHz,300,300,3034053
0.8,1400MHz,200,200,1708523
0.8,1400MHz,300,300,7970048
0.9,1400MHz,200,200,1503506
0.9,1400MHz,300,300,6979172
1.0,1400MHz,200,200,1328877
1.0,1400MHz,300,300,6287010
1.1,1400MHz,200,200,1173536
1.1,1400MHz,300,300,5636572
1.2,1400MHz,200,200,1093312
1.2,1400MHz,300,300,5153057
1.3,1400MHz,200,200,1014327
1.3,1400MHz,300,300,4758001
1.4,1400MHz,200,200,934237
1.4,1400MHz,300,300,4387123
1.5,1400MHz,200,200,835151
1.5,1400MHz,300,300,4080198
1.6,1400MHz,200,200,796522
1.6,1400MHz,300,300,3808916
1.7,1400MHz,200,200,772311
1.7,1400MHz,300,300,3593033
1.8,1400MHz,200,200,713622
1.8,1400MHz,300,300,3434406
1.9,1400MHz,200,200,683910
1.9,1400MHz,300,300,3200447
2.0,1400MHz,200,200,650730
2.0,1400MHz,300,300,3079456
0.8,1500MHz,200,200,1685632
0.8,1500MHz,300,300,7848899
0.9,1500MHz,200,200,1495687
0.9,1500MHz,300,300,6875001
1.0,1500MHz,200,200,1312742
1.0,1500MHz,300,300,6210691
1.1,1500MHz,200,200,1218252
1.1,1500MHz,300,300,5577365
1.2,1500MHz,200,200,1104284
1.2,1500MHz,300,300,5145129
1.3,1500MHz,200,200,1015421
1.3,1500MHz,300,300,4698011
1.4,1500MHz,200,200,915117
1.4,1500MHz,300,300,4352804
1.5,1500MHz,200,200,854162
1.5,1500MHz,300,300,4054517
1.6,1500MHz,200,200,813419
1.6,1500MHz,300,300,3776167
1.7,1500MHz,200,200,760289
1.7,1500MHz,300,300,3592999
1.8,1500MHz,200,200,722527
1.8,1500MHz,300,300,3369030
1.9,1500MHz,200,200,673124
1.9,1500MHz,300,300,3202153
2.0,1500MHz,200,200,651377
2.0,1500MHz,300,300,3032979
0.8,1600MHz,200,200,1591419
0.8,1600MHz,300,300,7745754
0.9,1600MHz,200,200,1426222
0.9,1600MHz,300,300,6849400
1.0,1600MHz,200,200,1307736
1.0,1600MHz,300,300,6143665
1.1,1600MHz,200,200,1161840
1.1,1600MHz,300,300,5552612
1.2,1600MHz,200,200,1077987
1.2,1600MHz,300,300,5086338
1.3,1600MHz,200,200,1012920
1.3,1600MHz,300,300,4652557
1.4,1600MHz,200,200,923531
1.4,1600MHz,300,300,4341787
1.5,1600MHz,200,200,853275
1.5,1600MHz,300,300,4000018
1.6,1600MHz,200,200,801959
1.6,1600MHz,300,300,3780431
1.7,1600MHz,200,200,762173
1.7,1600MHz,300,300,3570613
1.8,1600MHz,200,200,703966
1.8,1600MHz,300,300,3388836
1.9,1600MHz,200,200,675500
1.9,1600MHz,300,300,3194423
2.0,1600MHz,200,200,648358
2.0,1600MHz,300,300,3023557
0.8,1700MHz,200,200,1622317
0.8,1700MHz,300,300,7646293
0.9,1700MHz,200,200,1431561
0.9,1700MHz,300,300,6754270
1.0,1700MHz,200,200,1299609
1.0,1700MHz,300,300,6062385
1.1,1700MHz,200,200,1145827
1.1,1700MHz,300,300,5480478
1.2,1700MHz,200,200,1047031
1.2,1700MHz,300,300,5037740
1.3,1700MHz,200,200,973339
1.3,1700MHz,300,300,4628099
1.4,1700MHz,200,200,914672
1.4,1700MHz,300,300,4291928
1.5,1700MHz,200,200,830031
1.5,1700MHz,300,300,4030496
1.6,1700MHz,200,200,799676
1.6,1700MHz,300,300,3766029
