0.8,1200MHz,200,200,1669668
0.8,1200MHz,300,300,8193730
0.9,1200MHz,200,200,1511438
0.9,1200MHz,300,300,7061834
1.0,1200MHz,200,200,1334974
1.0,1200MHz,300,300,6379018
1.1,1200MHz,200,200,1220211
1.1,1200MHz,300,300,5763990
1.2,1200MHz,200,200,1074249
1.2,1200MHz,300,300,5243002
1.3,1200MHz,200,200,1030368
1.3,1200MHz,300,300,4801735
1.4,1200MHz,200,200,922044
1.4,1200MHz,300,300,4449788
1.5,1200MHz,200,200,867828
1.5,1200MHz,300,300,4096449
1.6,1200MHz,200,200,825688
1.6,1200MHz,300,300,3875261
1.7,1200MHz,200,200,761757
1.7,1200MHz,300,300,3632221
1.8,1200MHz,200,200,760483
1.8,1200MHz,300,300,3435624
1.9,1200MHz,200,200,677505
1.9,1200MHz,300,300,3178506
2.0,1200MHz,200,200,648617
2.0,1200MHz,300,300,3023584
0.8,1300MHz,200,200,1648224
0.8,1300MHz,300,300,8111827
0.9,1300MHz,200,200,1467101
0.9,1300MHz,300,300,7100833
1.0,1300MHz,200,200,1318820
1.0,1300MHz,300,300,6288842
1.1,1300MHz,200,200,1201917
1.1,1300MHz,300,300,5674914
1.2,1300MHz,200,200,1069096
1.2,1300MHz,300,300,5187264
1.3,1300MHz,200,200,1051401
1.3,1300MHz,300,300,4787548
1.4,1300MHz,200,200,931155
1.4,1300MHz,300,300,4419039
1.5,1300MHz,200,200,861051
1.5,1300MHz,300,300,4130824
1.6,1300MHz,200,200,832203
1.6,1300MHz,300,300,3835679
1.7,1300MHz,200,200,756903
1.7,1300MHz,300,300,3596687
1.8,1300MHz,200,200,722937
1.8,1300MHz,300,300,3382318
1.9,1300MHz,200,200,687071
1.9,1300MHz,300,300,3192055
2.0,1300MHz,200,200,651587
2.0,1300MHz,300,300,3111404
0.8,1400MHz,200,200,1677790
0.8,1400MHz,300,300,7991449
0.9,1400MHz,200,200,1507196
0.9,1400MHz,300,300,7006406
1.0,1400MHz,200,200,1332054
1.0,1400MHz,300,300,6276310
1.1,1400MHz,200,200,1160023
1.1,1400MHz,300,300,5644271
1.2,1400MHz,200,200,1108064
1.2,1400MHz,300,300,5157816
1.3,1400MHz,200,200,989805
1.3,1400MHz,300,300,4699926
1.4,1400MHz,200,200,933415
1.4,1400MHz,300,300,4406459
1.5,1400MHz,200,200,879595
1.5,1400MHz,300,300,4060398
1.6,1400MHz,200,200,814863
1.6,1400MHz,300,300,3813484
1.7,1400MHz,200,200,757464
1.7,1400MHz,300,300,3613675
