2,2000MHz,300,100,997943
2,2000MHz,300,150,1499494
2,2000MHz,300,200,2026084
2,2000MHz,300,250,2517608
2,2000MHz,300,300,3011889
2,2000MHz,300,350,3530399
2,2000MHz,300,400,4025500
2,2000MHz,300,450,4529234
2,2000MHz,300,500,5021292
2,2000MHz,300,550,5543638
2,2000MHz,300,600,6016872
2,2000MHz,300,650,6519786
2,2000MHz,300,700,7033171
2,2000MHz,300,750,7569638
2,2000MHz,300,800,8043053
2,2000MHz,300,850,8541090
2,2000MHz,300,900,9031057
2,2000MHz,300,950,9566835
2,2000MHz,300,1000,10048265
