0.4,1600MHz,200,200,3963324
0.4,1600MHz,300,300,18663088
0.5,1600MHz,200,200,3185186
0.5,1600MHz,300,300,14892919
0.6,1600MHz,200,200,2661266
0.6,1600MHz,300,300,12454044
0.7,1600MHz,200,200,2273541
0.7,1600MHz,300,300,10619545
0.8,1600MHz,200,200,2014352
0.8,1600MHz,300,300,9311088
0.9,1600MHz,200,200,1791994
0.9,1600MHz,300,300,8116709
1.0,1600MHz,200,200,1620636
1.0,1600MHz,300,300,7458711
0.1,1700MHz,200,200,15302319
0.1,1700MHz,300,300,70696515
0.2,1700MHz,200,200,7649701
0.2,1700MHz,300,300,35199477
0.3,1700MHz,200,200,5068143
0.3,1700MHz,300,300,23410551
0.4,1700MHz,200,200,3799652
0.4,1700MHz,300,300,17523691
0.5,1700MHz,200,200,2970820
0.5,1700MHz,300,300,13986883
0.6,1700MHz,200,200,2520171
0.6,1700MHz,300,300,11691762
0.7,1700MHz,200,200,2111527
0.7,1700MHz,300,300,9990989
0.8,1700MHz,200,200,1882952
0.8,1700MHz,300,300,8761682
0.9,1700MHz,200,200,1679908
0.9,1700MHz,300,300,7795253
1.0,1700MHz,200,200,1626299
1.0,1700MHz,300,300,7648762
0.1,1800MHz,200,200,14499748
0.1,1800MHz,300,300,66794876
0.2,1800MHz,200,200,7157244
0.2,1800MHz,300,300,33289839
0.3,1800MHz,200,200,4695095
0.3,1800MHz,300,300,22087967
0.4,1800MHz,200,200,3539357
0.4,1800MHz,300,300,16593632
0.5,1800MHz,200,200,2845103
0.5,1800MHz,300,300,13231784
0.6,1800MHz,200,200,2355360
0.6,1800MHz,300,300,11010330
0.7,1800MHz,200,200,2031358
0.7,1800MHz,300,300,9476190
0.8,1800MHz,200,200,1779491
0.8,1800MHz,300,300,8275118
0.9,1800MHz,200,200,1577509
0.9,1800MHz,300,300,7348685
1.0,1800MHz,200,200,1440072
1.0,1800MHz,300,300,6654508
0.1,1900MHz,200,200,13700280
0.1,1900MHz,300,300,63285169
0.2,1900MHz,200,200,6778111
0.2,1900MHz,300,300,31491185
0.3,1900MHz,200,200,4468778
0.3,1900MHz,300,300,20991099
0.4,1900MHz,200,200,3380473
0.4,1900MHz,300,300,15700340
0.5,1900MHz,200,200,2661349
0.5,1900MHz,300,300,12559498
0.6,1900MHz,200,200,2229038
0.6,1900MHz,300,300,10443601
0.7,1900MHz,200,200,1896036
0.7,1900MHz,300,300,8947961
0.8,1900MHz,200,200,1681967
0.8,1900MHz,300,300,7839799
0.9,1900MHz,200,200,1500019
0.9,1900MHz,300,300,6960721
1.0,1900MHz,200,200,1366695
1.0,1900MHz,300,300,6301215
0.1,2000MHz,200,200,13003966
0.1,2000MHz,300,300,60093271
0.2,2000MHz,200,200,6456037
0.2,2000MHz,300,300,29989621
0.3,2000MHz,200,200,4271139
0.3,2000MHz,300,300,19901387
0.4,2000MHz,200,200,3164009
0.4,2000MHz,300,300,14905571
0.5,2000MHz,200,200,2549634
0.5,2000MHz,300,300,11915206
0.6,2000MHz,200,200,2132186
0.6,2000MHz,300,300,9918287
0.7,2000MHz,200,200,1829260
0.7,2000MHz,300,300,8504448
0.8,2000MHz,200,200,1590888
0.8,2000MHz,300,300,7407636
0.9,2000MHz,200,200,1433264
0.9,2000MHz,300,300,6628371
1.0,2000MHz,200,200,1296365
1.0,2000MHz,300,300,5998985
0.1,2100MHz,200,200,12434039
0.1,2100MHz,300,300,57196868
0.2,2100MHz,200,200,6158298
0.2,2100MHz,300,300,28494875
0.3,2100MHz,200,200,4046204
0.3,2100MHz,300,300,18993231
0.4,2100MHz,200,200,3061246
0.4,2100MHz,300,300,14200473
0.5,2100MHz,200,200,2403754
0.5,2100MHz,300,300,11357023
0.6,2100MHz,200,200,2016191
0.6,2100MHz,300,300,9420811
0.7,2100MHz,200,200,1736972
0.7,2100MHz,300,300,8106660
0.8,2100MHz,200,200,1529373
0.8,2100MHz,300,300,7074169
0.9,2100MHz,200,200,1355483
0.9,2100MHz,300,300,6302003
1.0,2100MHz,200,200,1234831
1.0,2100MHz,300,300,6509389
