0.8,1200MHz,200,200,1718380
0.8,1200MHz,300,300,8204197
0.9,1200MHz,200,200,1551873
0.9,1200MHz,300,300,7212074
1.0,1200MHz,200,200,1338173
1.0,1200MHz,300,300,6362584
1.1,1200MHz,200,200,1165817
1.1,1200MHz,300,300,5762269
1.2,1200MHz,200,200,1077428
1.2,1200MHz,300,300,5221635
1.3,1200MHz,200,200,1001967
1.3,1200MHz,300,300,4808438
1.4,1200MHz,200,200,941755
1.4,1200MHz,300,300,4484841
1.5,1200MHz,200,200,809387
1.5,1200MHz,300,300,4146293
1.6,1200MHz,200,200,829088
1.6,1200MHz,300,300,3891897
1.7,1200MHz,200,200,771531
1.7,1200MHz,300,300,3656018
1.8,1200MHz,200,200,732685
1.8,1200MHz,300,300,3420402
1.9,1200MHz,200,200,698103
1.9,1200MHz,300,300,3209016
2.0,1200MHz,200,200,661973
2.0,1200MHz,300,300,3040257
0.8,1300MHz,200,200,1716735
0.8,1300MHz,300,300,8076984
0.9,1300MHz,200,200,1525320
0.9,1300MHz,300,300,7104572
1.0,1300MHz,200,200,1338676
1.0,1300MHz,300,300,6307122
1.1,1300MHz,200,200,1168055
1.1,1300MHz,300,300,5694720
1.2,1300MHz,200,200,1103691
1.2,1300MHz,300,300,5193815
1.3,1300MHz,200,200,1027452
1.3,1300MHz,300,300,4804722
1.4,1300MHz,200,200,941136
1.4,1300MHz,300,300,4440221
1.5,1300MHz,200,200,855724
1.5,1300MHz,300,300,4094728
1.6,1300MHz,200,200,815280
1.6,1300MHz,300,300,3848334
1.7,1300MHz,200,200,740541
1.7,1300MHz,300,300,3624730
1.8,1300MHz,200,200,737783
1.8,1300MHz,300,300,3319719
1.9,1300MHz,200,200,666106
1.9,1300MHz,300,300,3205839
2.0,1300MHz,200,200,657992
2.0,1300MHz,300,300,3067559
0.8,1400MHz,200,200,1680169
0.8,1400MHz,300,300,7982213
0.9,1400MHz,200,200,1457829
0.9,1400MHz,300,300,7004062
1.0,1400MHz,200,200,1326470
1.0,1400MHz,300,300,6296988
1.1,1400MHz,200,200,1236027
