0.1,1200MHz,200,200,21501105
0.1,1200MHz,300,300,100201379
0.2,1200MHz,200,200,10744733
0.2,1200MHz,300,300,49612756
0.3,1200MHz,200,200,7140861
0.3,1200MHz,300,300,32686214
0.4,1200MHz,200,200,5351737
0.4,1200MHz,300,300,24864247
0.5,1200MHz,200,200,4284167
0.5,1200MHz,300,300,19882291
0.6,1200MHz,200,200,3555566
0.6,1200MHz,300,300,16093255
0.7,1200MHz,200,200,3055083
0.7,1200MHz,300,300,14181252
0.8,1200MHz,200,200,2679898
0.8,1200MHz,300,300,12434128
0.9,1200MHz,200,200,2379681
0.9,1200MHz,300,300,11056335
1.0,1200MHz,200,200,2158813
1.0,1200MHz,300,300,10004498
0.1,1300MHz,200,200,20097714
0.1,1300MHz,300,300,92502333
0.2,1300MHz,200,200,9946267
0.2,1300MHz,300,300,46014047
0.3,1300MHz,200,200,6555546
0.3,1300MHz,300,300,30691026
0.4,1300MHz,200,200,4930331
0.4,1300MHz,300,300,22999663
0.5,1300MHz,200,200,3939843
0.5,1300MHz,300,300,18372375
0.6,1300MHz,200,200,3265887
0.6,1300MHz,300,300,15291124
0.7,1300MHz,200,200,2800486
0.7,1300MHz,300,300,13107547
0.8,1300MHz,200,200,2469394
0.8,1300MHz,300,300,11488796
0.9,1300MHz,200,200,2214630
0.9,1300MHz,300,300,10217960
1.0,1300MHz,200,200,2696394
1.0,1300MHz,300,300,9536086
0.1,1400MHz,200,200,18603777
0.1,1400MHz,300,300,86000460
0.2,1400MHz,200,200,9235087
0.2,1400MHz,300,300,42796585
0.3,1400MHz,200,200,6191285
0.3,1400MHz,300,300,28492958
0.4,1400MHz,200,200,4577494
0.4,1400MHz,300,300,21322965
0.5,1400MHz,200,200,2911162
0.5,1400MHz,300,300,17042628
0.6,1400MHz,200,200,2961265
0.6,1400MHz,300,300,14278928
0.7,1400MHz,200,200,2608597
0.7,1400MHz,300,300,12170751
0.8,1400MHz,200,200,2286316
0.8,1400MHz,300,300,10649645
0.9,1400MHz,200,200,2050568
0.9,1400MHz,300,300,9448123
1.0,1400MHz,200,200,1849077
1.0,1400MHz,300,300,8586979
0.1,1500MHz,200,200,17307374
0.1,1500MHz,300,300,79990731
0.2,1500MHz,200,200,8642272
0.2,1500MHz,300,300,39983602
0.3,1500MHz,200,200,5751486
0.3,1500MHz,300,300,26593912
0.4,1500MHz,200,200,4065718
0.4,1500MHz,300,300,19928369
0.5,1500MHz,200,200,3408622
0.5,1500MHz,300,300,14530324
0.6,1500MHz,200,200,2842147
0.6,1500MHz,300,300,13154498
0.7,1500MHz,200,200,2445657
0.7,1500MHz,300,300,11348882
0.8,1500MHz,200,200,2141576
0.8,1500MHz,300,300,9762836
0.9,1500MHz,200,200,1853779
0.9,1500MHz,300,300,8829314
1.0,1500MHz,200,200,1487156
1.0,1500MHz,300,300,7979013
0.1,1600MHz,200,200,16304144
0.1,1600MHz,300,300,75200394
0.2,1600MHz,200,200,8150460
0.2,1600MHz,300,300,37406695
0.3,1600MHz,200,200,5347875
0.3,1600MHz,300,300,24906635
0.4,1600MHz,200,200,3943890
0.4,1600MHz,300,300,18628788
0.5,1600MHz,200,200,3164541
0.5,1600MHz,300,300,14890834
0.6,1600MHz,200,200,2651985
0.6,1600MHz,300,300,12426278
0.7,1600MHz,200,200,2307430
0.7,1600MHz,300,300,10627701
0.8,1600MHz,200,200,2011525
0.8,1600MHz,300,300,9324154
0.9,1600MHz,200,200,1789778
0.9,1600MHz,300,300,8255550
1.0,1600MHz,200,200,1621559
1.0,1600MHz,300,300,7495888
0.1,1700MHz,200,200,15203757
0.1,1700MHz,300,300,70698972
0.2,1700MHz,200,200,7554741
0.2,1700MHz,300,300,35198407
0.3,1700MHz,200,200,5049396
0.3,1700MHz,300,300,23410481
0.4,1700MHz,200,200,3746457
0.4,1700MHz,300,300,17579552
0.5,1700MHz,200,200,2986579
0.5,1700MHz,300,300,14011635
0.6,1700MHz,200,200,2479925
0.6,1700MHz,300,300,11655144
0.7,1700MHz,200,200,2119465
0.7,1700MHz,300,300,9987794
0.8,1700MHz,200,200,1900267
0.8,1700MHz,300,300,8759588
0.9,1700MHz,200,200,1680138
0.9,1700MHz,300,300,7801777
1.0,1700MHz,200,200,1524350
1.0,1700MHz,300,300,7055196
0.1,1800MHz,200,200,14498860
0.1,1800MHz,300,300,66800875
0.2,1800MHz,200,200,7178291
0.2,1800MHz,300,300,33287253
0.3,1800MHz,200,200,4662113
0.3,1800MHz,300,300,22110224
0.4,1800MHz,200,200,3552368
0.4,1800MHz,300,300,16532499
0.5,1800MHz,200,200,2834501
0.5,1800MHz,300,300,13223829
0.6,1800MHz,200,200,2354072
0.6,1800MHz,300,300,11025215
0.7,1800MHz,200,200,2032436
0.7,1800MHz,300,300,9442805
0.8,1800MHz,200,200,1795423
0.8,1800MHz,300,300,8251387
0.9,1800MHz,200,200,1582142
0.9,1800MHz,300,300,7355477
1.0,1800MHz,200,200,1441895
1.0,1800MHz,300,300,6662466
0.1,1900MHz,200,200,13700505
0.1,1900MHz,300,300,63296991
0.2,1900MHz,200,200,6779481
0.2,1900MHz,300,300,31499221
0.3,1900MHz,200,200,4481338
0.3,1900MHz,300,300,20986201
0.4,1900MHz,200,200,3354827
0.4,1900MHz,300,300,15702358
0.5,1900MHz,200,200,2665621
0.5,1900MHz,300,300,12531506
0.6,1900MHz,200,200,2237112
0.6,1900MHz,300,300,10440159
0.7,1900MHz,200,200,1896483
0.7,1900MHz,300,300,8951553
0.8,1900MHz,200,200,1679169
0.8,1900MHz,300,300,7839873
0.9,1900MHz,200,200,1498837
0.9,1900MHz,300,300,6966246
1.0,1900MHz,200,200,1364738
1.0,1900MHz,300,300,6910867
0.1,2000MHz,200,200,13003938
0.1,2000MHz,300,300,60095580
0.2,2000MHz,200,200,6366896
0.2,2000MHz,300,300,29903499
0.3,2000MHz,200,200,4271421
0.3,2000MHz,300,300,19902829
0.4,2000MHz,200,200,3186742
0.4,2000MHz,300,300,14909534
0.5,2000MHz,200,200,2502323
0.5,2000MHz,300,300,11882185
0.6,2000MHz,200,200,2087691
0.6,2000MHz,300,300,9893096
0.7,2000MHz,200,200,1832069
0.7,2000MHz,300,300,8493185
0.8,2000MHz,200,200,1591882
0.8,2000MHz,300,300,7420535
0.9,2000MHz,200,200,1425889
0.9,2000MHz,300,300,6617013
1.0,2000MHz,200,200,1296452
1.0,2000MHz,300,300,5991630
0.1,2100MHz,200,200,12402542
0.1,2100MHz,300,300,57195441
0.2,2100MHz,200,200,6154041
0.2,2100MHz,300,300,28502781
0.3,2100MHz,200,200,4089426
0.3,2100MHz,300,300,18915584
0.4,2100MHz,200,200,3038298
0.4,2100MHz,300,300,14201371
0.5,2100MHz,200,200,2417826
0.5,2100MHz,300,300,11294945
0.6,2100MHz,200,200,2032157
0.6,2100MHz,300,300,9440754
0.7,2100MHz,200,200,1742261
0.7,2100MHz,300,300,8079244
0.8,2100MHz,200,200,1530372
0.8,2100MHz,300,300,7097688
0.9,2100MHz,200,200,1362132
0.9,2100MHz,300,300,6311322
1.0,2100MHz,200,200,1234646
1.0,2100MHz,300,300,5708310
