0.8,1200MHz,200,200,1725646
0.8,1200MHz,300,300,8193895
0.9,1200MHz,200,200,1464107
0.9,1200MHz,300,300,7187608
1.0,1200MHz,200,200,1329768
1.0,1200MHz,300,300,6375916
1.1,1200MHz,200,200,1219007
1.1,1200MHz,300,300,5766665
1.2,1200MHz,200,200,1083616
1.2,1200MHz,300,300,5249487
1.3,1200MHz,200,200,1015081
1.3,1200MHz,300,300,4785179
1.4,1200MHz,200,200,936585
1.4,1200MHz,300,300,4379425
1.5,1200MHz,200,200,868976
1.5,1200MHz,300,300,4160081
1.6,1200MHz,200,200,837948
1.6,1200MHz,300,300,3890538
1.7,1200MHz,200,200,771424
1.7,1200MHz,300,300,3628065
1.8,1200MHz,200,200,723138
1.8,1200MHz,300,300,3417133
1.9,1200MHz,200,200,666028
1.9,1200MHz,300,300,3196084
2.0,1200MHz,200,200,662092
2.0,1200MHz,300,300,3086738
0.8,1300MHz,200,200,1728837
0.8,1300MHz,300,300,8157931
0.9,1300MHz,200,200,1489765
0.9,1300MHz,300,300,7062971
1.0,1300MHz,200,200,1351245
1.0,1300MHz,300,300,6303785
1.1,1300MHz,200,200,1226530
1.1,1300MHz,300,300,5715065
1.2,1300MHz,200,200,1078352
1.2,1300MHz,300,300,5185953
1.3,1300MHz,200,200,1016262
1.3,1300MHz,300,300,4746813
1.4,1300MHz,200,200,936199
1.4,1300MHz,300,300,4409779
1.5,1300MHz,200,200,857778
1.5,1300MHz,300,300,4084727
1.6,1300MHz,200,200,824984
1.6,1300MHz,300,300,3828384
1.7,1300MHz,200,200,774939
1.7,1300MHz,300,300,3605281
1.8,1300MHz,200,200,729810
1.8,1300MHz,300,300,3432611
1.9,1300MHz,200,200,686316
1.9,1300MHz,300,300,3302250
2.0,1300MHz,200,200,650663
2.0,1300MHz,300,300,3040939
0.8,1400MHz,200,200,1648821
0.8,1400MHz,300,300,8013737
0.9,1400MHz,200,200,1515084
0.9,1400MHz,300,300,6997232
1.0,1400MHz,200,200,1272237
1.0,1400MHz,300,300,6247798
1.1,1400MHz,200,200,1157884
1.1,1400MHz,300,300,5676159
1.2,1400MHz,200,200,1072652
1.2,1400MHz,300,300,5165385
1.3,1400MHz,200,200,974345
1.3,1400MHz,300,300,4722612
1.4,1400MHz,200,200,926828
1.4,1400MHz,300,300,4367745
1.5,1400MHz,200,200,854705
1.5,1400MHz,300,300,4095256
1.6,1400MHz,200,200,801757
1.6,1400MHz,300,300,3794679
1.7,1400MHz,200,200,757946
1.7,1400MHz,300,300,3592355
1.8,1400MHz,200,200,712315
1.8,1400MHz,300,300,3375356
1.9,1400MHz,200,200,682951
1.9,1400MHz,300,300,3178756
2.0,1400MHz,200,200,652113
2.0,1400MHz,300,300,3029277
0.8,1500MHz,200,200,1662114
0.8,1500MHz,300,300,7896516
0.9,1500MHz,200,200,1454297
0.9,1500MHz,300,300,6883192
1.0,1500MHz,200,200,1326727
1.0,1500MHz,300,300,6207764
1.1,1500MHz,200,200,1160854
1.1,1500MHz,300,300,5585757
1.2,1500MHz,200,200,1071762
1.2,1500MHz,300,300,5095885
1.3,1500MHz,200,200,964213
1.3,1500MHz,300,300,4742647
1.4,1500MHz,200,200,912859
1.4,1500MHz,300,300,4366158
1.5,1500MHz,200,200,836813
1.5,1500MHz,300,300,4055739
1.6,1500MHz,200,200,801139
1.6,1500MHz,300,300,3787996
1.7,1500MHz,200,200,749718
1.7,1500MHz,300,300,3576160
1.8,1500MHz,200,200,713649
1.8,1500MHz,300,300,3359802
1.9,1500MHz,200,200,685417
1.9,1500MHz,300,300,3163413
2.0,1500MHz,200,200,646254
2.0,1500MHz,300,300,3042001
0.8,1600MHz,200,200,1652775
0.8,1600MHz,300,300,7808009
0.9,1600MHz,200,200,1440287
0.9,1600MHz,300,300,6780938
1.0,1600MHz,200,200,1259790
1.0,1600MHz,300,300,6166737
1.1,1600MHz,200,200,1186602
1.1,1600MHz,300,300,5573817
1.2,1600MHz,200,200,1059326
1.2,1600MHz,300,300,5067498
1.3,1600MHz,200,200,972999
1.3,1600MHz,300,300,4701596
1.4,1600MHz,200,200,892613
1.4,1600MHz,300,300,4337353
1.5,1600MHz,200,200,848484
1.5,1600MHz,300,300,4048808
1.6,1600MHz,200,200,810774
1.6,1600MHz,300,300,3807880
1.7,1600MHz,200,200,752597
1.7,1600MHz,300,300,3570838
1.8,1600MHz,200,200,709106
1.8,1600MHz,300,300,3376782
1.9,1600MHz,200,200,685148
1.9,1600MHz,300,300,3184800
2.0,1600MHz,200,200,645329
2.0,1600MHz,300,300,3016419
0.8,1700MHz,200,200,1594091
0.8,1700MHz,300,300,7672009
0.9,1700MHz,200,200,1431269
0.9,1700MHz,300,300,6777854
1.0,1700MHz,200,200,1284315
1.0,1700MHz,300,300,6100514
1.1,1700MHz,200,200,1153581
1.1,1700MHz,300,300,5505468
1.2,1700MHz,200,200,1013525
1.2,1700MHz,300,300,4993654
1.3,1700MHz,200,200,997698
1.3,1700MHz,300,300,4637327
1.4,1700MHz,200,200,913733
1.4,1700MHz,300,300,4308898
1.5,1700MHz,200,200,844686
1.5,1700MHz,300,300,4011737
1.6,1700MHz,200,200,786125
1.6,1700MHz,300,300,3760954
1.7,1700MHz,200,200,746358
1.7,1700MHz,300,300,3531652
1.8,1700MHz,200,200,713126
1.8,1700MHz,300,300,3338307
1.9,1700MHz,200,200,665584
1.9,1700MHz,300,300,3145536
2.0,1700MHz,200,200,647486
2.0,1700MHz,300,300,3018750
0.8,1800MHz,200,200,1619829
0.8,1800MHz,300,300,7616164
0.9,1800MHz,200,200,1368500
0.9,1800MHz,300,300,6698110
