2,2000MHz,100,300,135412
2,2000MHz,150,300,427915
2,2000MHz,200,300,968720
2,2000MHz,250,300,1861998
2,2000MHz,300,300,3008869
2,2000MHz,350,300,4827514
2,2000MHz,400,300,6988034
2,2000MHz,450,300,10469978
2,2000MHz,500,300,13551065
2,2000MHz,550,300,18678881
2,2000MHz,600,300,24041923
2,2000MHz,650,300,30966253
2,2000MHz,700,300,37935878
2,2000MHz,750,300,47051435
2,2000MHz,800,300,54572794
