1,2000MHz,300,100,1998247
1,2000MHz,300,150,2996973
1,2000MHz,300,200,3995876
1,2000MHz,300,250,4994303
1,2000MHz,300,300,5990709
1,2000MHz,300,350,6990123
1,2000MHz,300,400,7991472
1,2000MHz,300,450,8919840
1,2000MHz,300,500,9968855
1,2000MHz,300,550,10984555
1,2000MHz,300,600,11970806
1,2000MHz,300,650,12980540
1,2000MHz,300,700,13942243
1,2000MHz,300,750,14933922
1,2000MHz,300,800,15987919
1,2000MHz,300,850,16973555
1,2000MHz,300,900,17974077
1,2000MHz,300,950,18971062
1,2000MHz,300,1000,19985564
